td3,Mean Var
1.0673271370800042,0.9808122961074422
1.0772410170800042,0.9815633288257898
1.1066914770800043,0.9922547154961404
1.1055847857800045,0.9945271085395531
1.1051996497800045,0.985802419167212
1.1053777607800048,0.9937057831418222
1.1081947137800046,1.0060732446039033
1.1125636817800042,1.005330971462527
1.1128835227800045,1.008686055328338
1.0996632717800043,1.0020662775106386
1.0974532007800044,1.0005584414362352
1.0833619883800045,0.984563184699415
1.0862208364300043,0.9835772931766096
1.0709506864300045,0.963284275574545
1.0436700964300045,0.9438281525651676
1.0442128564300044,0.9585492613438608
1.0212836464300044,0.9412409251016928
1.0117339164300043,0.9359623103442862
1.0231354464300044,0.9316975964597904
1.0072695864300043,0.9137160909380725
1.0269674664300044,0.9299342923401585
1.0259404999200046,0.9174548776351562
1.0268354549200043,0.9187045006712614
1.0335723889200044,0.9482903124428463
1.0376298909200046,0.9507531757615423
1.0332099969200048,0.9471205086459258
1.0299841749200045,0.9499651854304488
1.0354039719200046,0.9558827835845728
1.0298338439200045,0.9488921603293058
1.0243044202800047,0.9533790540380216
1.0084317153800046,0.9383860668002032
1.0004275153800046,0.9439139434609557
1.0180365153800046,0.9462998650916917
1.0171877953800046,0.9398918895499707
1.0049487453800046,0.9332908353078891
1.0021961653800044,0.9387778048857643
0.9937587053800044,0.9381057006352976
0.9950341253800046,0.942449939166674
0.9864082653800046,0.9398311950344936
0.9829416453800045,0.9282926274173003
0.9751334353800046,0.9175385133067391
1.0013230553800045,0.9207104410262703
0.9956239253800047,0.9173543941309987
0.9959042353800045,0.9116870752844065
0.9966528853800045,0.9249802742764184
0.9983606053800045,0.930667972855998
0.9964140253800046,0.9133367853580967
0.9847135553800046,0.9027109819816868
0.9847816353800045,0.8842090095137994
0.9810703153800044,0.875857402676566
0.9722322753800047,0.8743087710102236
0.9602480153800045,0.8667681348575351
0.9655897353800045,0.8698189985837703
0.9531573353800046,0.8596159361187684
0.9369660553800045,0.8429870146311506
0.9251824553800045,0.843369090618359
0.9028639753800045,0.8342826352336824
0.9133680353800046,0.839815636637413
0.9124546683900047,0.8312048421874203
0.9124546683900047,0.8277262285496206
0.9124546683900047,0.8510034752511091
0.9124546683900047,0.8700405474584229
0.9124546683900047,0.8518206544585032
0.9124546683900047,0.8497258826566758
0.9114702703900048,0.8443671317806023
0.9138927443900048,0.852087047344117
0.9235809513900052,0.8644100499783867
0.9247728913900054,0.8597739198576535
0.9269115043900055,0.8611921091242261
0.9232486663900054,0.8605061979674464
0.9165454193900054,0.854546373211504
0.9199660460500054,0.8604188407960279
0.9251598260500055,0.8593974923239066
0.9242346670100052,0.8605520807315563
0.9231366410100054,0.8526178142199827
0.9236855970100053,0.854415813120564
0.9242992210100058,0.8789189992769134
0.9213436020100059,0.8721321417939756
0.9139436930100057,0.8592946065230245
0.9194402410100054,0.8640214407284494
0.9106178540100055,0.8558544868453406
0.9076647110100055,0.8607388877785769
0.9089396060100055,0.8651187687775681
0.9081568560100055,0.8639353087202054
0.9044388560100055,0.8721755486857434
0.9177148560100055,0.8703411751962464
0.9155741060100054,0.8660414352526956
0.8917541060100055,0.8487150439944858
0.9079973560100054,0.8478081285814589
0.9099638560100055,0.8428871338802327
0.9083008560100054,0.837935243843742
0.9308418560100055,0.8591446676793676
0.9313456060100055,0.8533656645417654
0.9218841060100055,0.847649027348151
0.9198586060100055,0.8430549247164917
0.9125306060100055,0.8338493542325648
0.8982263560100054,0.8274190640565294
0.9021053560100054,0.8235596564832868
0.8843378560100055,0.8120084901248344
0.8938466060100054,0.8256849774535445
0.8645186060100054,0.8274992432120123
0.8602721060100055,0.8318103566191527
0.8566913560100055,0.830095140712796
0.8631656060100055,0.8372339916099254
0.8702056060100054,0.8479527735031771
0.8814793560100055,0.8571936109967639
