td3,Mean Var
1.0,0.9846360301801834
1.0043325841810382,0.981967622146821
0.9921555287045749,0.9595658335245896
0.9911633790356601,0.9684868415381532
0.9892569397826502,0.9450400190928125
0.988267688577616,0.9496354041582586
1.0011595673104956,0.9628918393487031
1.0005461929865562,0.9624801392118673
1.0031278363714897,0.9713434019927886
1.0006743825693811,0.9742465028873483
0.9879920827389443,0.961683927577938
0.9755639905605996,0.9339064692396357
0.9745884282326064,0.9328622693782291
0.9840768845384463,0.9359040043345788
0.9842811139172667,0.9318198535942962
0.9816271378163451,0.9257186658002413
0.9907527295712584,0.9307668608936422
0.9897619801918432,0.927573965183625
0.9897619801918432,0.9283897554274924
1.0051188813923408,0.9467308476736248
1.004113765428769,0.9564208838491067
1.004113765428769,0.9438737093510491
1.004113765428769,0.9445391862098708
1.004113765428769,0.9428597802550297
1.016426114096945,0.952104129607141
1.0044161077851774,0.9432677491998626
1.0034116970026323,0.9351126268699245
1.0034116970026323,0.9526679535398176
1.0163975785600972,0.9609937431448525
1.012408941742043,0.957182214130434
1.0146949325028463,0.9597525815486607
1.0042490506554647,0.9306244684993374
1.0032448097957614,0.9336250046161616
0.980440743311497,0.9246960525256029
0.9806114766809773,0.9261825686627791
0.9881852703153919,0.9256342911201751
0.987197089847277,0.9082021541369771
0.9850270377644982,0.9183471036937076
0.9801889686346116,0.9080287346648388
0.9787278971891465,0.9152165683814706
0.9851055150861802,0.9278944220097693
0.9978321473836961,0.9409884644728135
0.9957263165006699,0.9395913581447388
0.980181326151854,0.9280910313586588
0.9839421094160141,0.9212969673620686
0.9680387744054856,0.9177167881231959
0.9481757510786119,0.9044540860073327
0.9442607889013352,0.918259869266333
0.9433165302947754,0.9268542876036271
0.9433165302947754,0.9216584099857051
0.9433165302947754,0.920553991448688
0.9307397329843161,0.8988457563146292
0.9404254681289809,0.9172069363387749
0.9512432216117994,0.9348787122061425
0.9339402573173659,0.9205695296223046
0.9327764298408644,0.9225315331709965
0.9351077992904798,0.919179810069174
0.9382753422248976,0.9231133354920341
0.9355762486770766,0.9219617169502342
0.9508079613731519,0.930536760608686
0.9571073631179945,0.9380706745525287
0.9707605996482984,0.9542399106308002
0.9736767718017714,0.9560532700841236
0.9598789052246229,0.9584920690564909
0.9571997037780897,0.9518809709430991
0.9562425045606977,0.9573124517486151
0.9614893430992798,0.9635560276765157
0.9650930466411767,0.9661151303477912
0.9614428352878747,0.9702319352866519
0.9694994865441489,0.9934301158959961
0.9665409168210196,0.9915724899875236
0.9723075458054709,1.0111878923904376
0.9736521892419028,1.012360220355741
0.9718536142344641,1.0117053481102032
0.9750503771100211,1.0134772616937535
0.9753175778899359,1.0229694657890969
0.9781680338893103,1.0230294238576578
0.960383028209226,1.0186242745555267
0.9594226453366661,0.9597741530729328
0.9594226453366661,0.9774121815924517
0.9594226453366661,0.9805849046838866
0.9583177666809807,0.9860101841399698
0.9449248649070987,0.9781954728434963
0.9439799429568606,1.0029110956523772
0.9439799429568606,0.9976686158399354
0.9439799429568606,1.0093001875473069
0.9439799429568606,1.0174393685011385
0.9439799429568606,1.009196519530531
0.94611559987609,1.015540719761579
0.9426388341147107,1.0160636149158209
0.9416961998960378,1.0214836269185343
0.9445320777651556,1.0184285903657908
0.9343673654233186,1.0090828923848798
0.9475583552104203,1.0143697823480726
0.9581690504218309,1.013905385890329
0.9566358244963853,1.0146787154294559
0.9569022173987596,1.0123098492455043
0.943642442607042,0.9844050955586345
0.9337151776334016,0.985739845155376
0.9350856957465379,0.9861383541696568
0.9341506136431483,0.986447922709747
0.9294171658913726,0.9933830552964713
0.9235642319338692,0.9962795431316214
0.932622618377961,1.0130905346056434
0.9316899966399329,1.024463358385304
0.9319765456000272,1.0285722380721916
0.9310445702500973,1.0269702861813448
0.9273315521252191,1.0127335075864048
0.9264042317520617,1.0263281655588716
0.9258023828489167,1.0252633013644914
0.9343594046897742,1.0347577651017783
0.9415685725335928,1.0386440549539258
0.9344487794351432,1.0377481116068603
0.9466448665580602,1.0555744671744165
0.9423800136003347,1.0492843322354584
0.9359376252651068,1.0442547914007865
0.935109687919602,1.0365564518717858
0.9312492062930914,1.0348156838242581
0.9233594106292577,1.0289265597053778
0.9275051377572867,1.0230655437390346
0.9374996285304876,1.0356993386186994
0.9356019018478247,1.0350102539978168
0.942860909360871,1.0416051539689324
0.9521126535148474,1.0588678031986172
0.9498094059562536,1.0531272262914357
0.9466998097171637,1.0549427258782476
0.9385368096361013,1.0462572941571922
0.9378251003837439,1.0365027964373856
0.9509673641767356,1.0551173968479193
0.9563601128730628,1.043108306720447
0.9592338335504386,1.0555150862821359
0.962247420748696,1.0475354533467058
0.9604325190572592,1.062718427712026
0.9647356206369253,1.074708486195288
0.9688889935159537,1.0732427869614536
0.9720717825031134,1.0716316741710064
0.9710997118306138,1.062157513407398
0.9710997118306138,1.0609056108041661
0.9709478781035213,1.057578068076422
0.9757925354265107,1.0606624751464355
0.9748167498891422,1.050777299865898
0.9748167498891422,1.0361106398823703
0.9748167498891422,1.034048383761489
0.9748167498891422,1.022288037448721
0.970735285611913,1.0147547270609185
0.969764555819299,1.0047939532742822
0.969764555819299,0.9999294401094836
0.969764555819299,0.9962843661937048
0.969764555819299,0.9985500392947875
0.9629305297296822,1.0468284199441307
0.961967604427451,1.060095511813167
0.9627744105319987,1.0573085611684336
0.9637191104616634,1.0632482205800167
0.9643852509121409,1.080670787405745
0.9548287237152567,1.080518827223357
0.9476457989181987,1.072155350610946
0.939357262598466,1.0542160853857245
0.9393496823391428,1.0612389764380123
