sac,Mean Var
1.0,0.9846360301801834
1.012913051771299,0.981967622146821
1.0030841915879607,0.9595658335245896
1.0020811088148882,0.9684868415381532
1.0002170217755586,0.9450400190928125
0.9992168132928465,0.9496354041582586
1.0117299889597051,0.9628918393487031
1.0171633905807578,0.9624801392118673
1.02081706907005,0.9713434019927886
1.0196787358833235,0.9742465028873483
1.0044562360529554,0.961683927577938
0.9922894196994436,0.9339064692396357
0.991297138420627,0.9328622693782291
1.0028025200380892,0.9359040043345788
1.0010213289010157,0.9318198535942962
0.9979580873017382,0.9257186658002413
1.0078359330152287,0.9307668608936422
1.006828097123343,0.927573965183625
1.006828097123343,0.9283897554274924
1.0328088764340644,0.9467308476736248
1.0317760732407129,0.9564208838491067
1.0317760732407129,0.9438737093510491
1.0317760732407129,0.9445391862098708
1.0317760732407129,0.9428597802550297
1.0415235113085564,0.952104129607141
1.0223029719910286,0.9432677491998626
1.0212806716094818,0.9351126268699245
1.0212806716094818,0.9526679535398176
1.0366185081838646,0.9609937431448525
1.0340460270082457,0.957182214130434
1.0381122833677199,0.9597525815486607
1.023425990199257,0.9306244684993374
1.0224025689303937,0.9336250046161616
0.9998893116500287,0.9246960525256029
0.9971492698958289,0.9261825686627791
0.9953395238695809,0.9256342911201751
0.9943441849705911,0.9082021541369771
0.9980316750459849,0.9183471036937076
0.9939449457643803,0.9080287346648388
0.9891180304251735,0.9152165683814706
0.9973282528871983,0.9278944220097693
1.0089946519470527,0.9409884644728135
1.0069630591024064,0.9395913581447388
0.9916785671721428,0.9280910313586588
0.996787468870342,0.9212969673620686
0.9899922075829656,0.9177167881231959
0.9766966490569856,0.9044540860073327
0.9799962508918311,0.918259869266333
0.9790162582939997,0.9268542876036271
0.9790162582939997,0.9216584099857051
0.9790162582939997,0.920553991448688
0.9691680499431421,0.8988457563146292
0.977937796842498,0.9172069363387749
0.9864390713593285,0.9348787122061425
0.9728784378235457,0.9205695296223046
0.9730703339384891,0.9225315331709965
0.9801085988207255,0.919179810069174
0.984223229670274,0.9231133354920341
0.9850163760831139,0.9219617169502342
0.9962314947219565,0.930536760608686
1.0026384682426397,0.9380706745525287
1.0160443473044454,0.9542399106308002
1.0209043826421187,0.9560532700841236
1.0195311743204634,0.9584920690564909
1.01767473951705,0.9518809709430991
1.0166570651479936,0.9573124517486151
1.020813938236525,0.9635560276765157
1.0264656444270588,0.9661151303477912
1.021444404453487,0.9702319352866519
1.032691739708346,0.9934301158959961
1.028197770330527,0.9915724899875236
1.0349323801610895,1.0111878923904376
1.0375732247437788,1.012360220355741
1.0364638584412504,1.0117053481102032
1.0381013067253977,1.0134772616937535
1.041834898075233,1.0229694657890969
1.041913349359921,1.0230294238576578
1.029469872151362,1.0186242745555267
1.0284404106550376,0.9597741530729328
1.0284404106550376,0.9774121815924517
1.0284404106550376,0.9805849046838866
1.025617548636773,0.9860101841399698
1.0180130609782077,0.9781954728434963
1.0169950499885836,1.0029110956523772
1.0169950499885836,0.9976686158399354
1.0169950499885836,1.0093001875473069
1.0169950499885836,1.0174393685011385
1.0169950499885836,1.009196519530531
1.018867855072545,1.015540719761579
1.0176930456409214,1.0160636149158209
1.0166753607498866,1.0214836269185343
1.0240726239198832,1.0184285903657908
1.0172282024542527,1.0090828923848798
1.025389568046288,1.0143697823480726
1.0354725894108128,1.013905385890329
1.0350973747920755,1.0146787154294559
1.032469743426578,1.0123098492455043
1.0140212335732006,0.9844050955586345
1.0098461024953018,0.985739845155376
1.0112314617803817,0.9861383541696568
1.0102202320808342,0.986447922709747
1.008123992910648,0.9933830552964713
1.003200384757505,0.9962795431316214
1.010444745675657,1.0130905346056434
1.0094343027193255,1.024463358385304
1.0051479438580586,1.0285722380721916
1.0041428030805204,1.0269702861813448
1.0005940965003053,1.0127335075864048
0.999593509231926,1.0263281655588716
0.9990823281613734,1.0252633013644914
1.0090269459494097,1.0347577651017783
1.0145798195012679,1.0386440549539258
1.0152035487591833,1.0377481116068603
1.0239001959138807,1.0555744671744165
1.0177915911958775,1.0492843322354584
1.0184684885392794,1.0442547914007865
1.0195112858259108,1.0365564518717858
1.0197010779175628,1.0348156838242581
1.0163479830844253,1.0289265597053778
1.0147074022521498,1.0230655437390346
1.0309901722414763,1.0356993386186994
1.031003506808844,1.0350102539978168
1.0383964321293604,1.0416051539689324
1.0489882918710978,1.0588678031986172
1.0437739329827846,1.0531272262914357
1.0417398393996529,1.0549427258782476
1.0314031127479233,1.0462572941571922
1.0235595334240477,1.0365027964373856
1.0333627767530387,1.0551173968479193
1.0289801994112362,1.043108306720447
1.0361127510365031,1.0555150862821359
1.0342659677302135,1.0475354533467058
1.040801428682072,1.062718427712026
1.049258293596106,1.074708486195288
1.0557071202891726,1.0732427869614536
1.0584873122478544,1.0716316741710064
1.0574288251131099,1.062157513407398
1.0574288251131099,1.0609056108041661
1.0576813738543198,1.057578068076422
1.0604785465806466,1.0606624751464355
1.0594180681130791,1.050777299865898
1.0594180681130791,1.0361106398823703
1.0594180681130791,1.034048383761489
1.0594180681130791,1.022288037448721
1.059820072041384,1.0147547270609185
1.0587602551584931,1.0047939532742822
1.0587602551584931,0.9999294401094836
1.0587602551584931,0.9962843661937048
1.0587602551584931,0.9985500392947875
1.047900849663109,1.0468284199441307
1.0468529550290988,1.060095511813167
1.0402623899937982,1.0573085611684336
1.0371279331965864,1.0632482205800167
1.0418928213089913,1.080670787405745
1.035843521217656,1.080518827223357
1.0327758745156974,1.072155350610946
1.0219214147226485,1.0542160853857245
1.026779342812887,1.0612389764380123
1.030800634078289,1.064802928592288
1.0309811461878289,1.0692007156642191
1.038478913612852,1.0707106281515766
1.0272440834276055,1.0504761643742413
1.0339675040725411,1.0592149102877602
1.040841273928891,1.0612799260920662
1.0474744615198401,1.0726575617860514
1.0510018663845346,1.073487712848027
1.049913811386035,1.071605128140568
1.0542108333867748,1.0770336838784296
1.0484417133184822,1.0769313842061425
1.049592632886298,1.0815745659391172
1.0553324914276245,1.092979956583877
1.0573175476477155,1.105593018996828
1.0629427334645183,1.1186242238837534
1.0593966298577222,1.1166499422420004
1.0592158021465996,1.1142410002915528
1.0627887442985078,1.109871107292479
1.047501968933338,1.083365413883227
1.0483015281896475,1.0751409553209128
1.0475980014406194,1.0779949336429386
1.0429497096169642,1.07906002303387
1.0206011008224725,1.051477478177814
1.0202011711170538,1.046404477248894
1.0200599091827733,1.0486204592770214
1.0075328845330618,1.0431174000041599
1.002653051364806,1.0458676899135606
1.0099208298425426,1.0480009113180497
1.0089109105813077,1.037864381062335
1.0080573641244348,1.0369387226433238
0.9932436188266528,1.0120147417811578
1.0022143703703559,1.0224680455442847
1.0034038241982253,1.027916035919909
1.0089220491362136,1.0536424399228452
1.0158923140047686,1.0646362178400943
1.0240611802809079,1.0824767170274527
1.0332900744763025,1.102464891768678
1.0322567896194887,1.0969292500848227
1.0313253833573448,1.0955541987117983
1.0460231837464113,1.1143764059337702
1.0471463569265222,1.1148286138424555
1.0384867135211584,1.1096497752746102
1.0258074034966556,1.0762334883268327
1.0247815998046292,1.052418627766397
1.0206230777616019,1.0381379568009437
1.0281023210448879,1.0512546115047239
1.0270742192353386,1.0429603948827264
1.0270742192353386,1.0220935230093589
1.0270742192353386,1.0121378195166657
1.0270742192353386,1.0089842674357772
1.0270742192353386,1.0064466490145874
1.0270742192353386,1.013594562811266
1.0270742192353386,1.0453342486617716
1.0270742192353386,1.0430944222757144
1.0270742192353386,1.0668614578563582
1.0292965057849648,1.0748895103556435
1.0326549356996253,1.0910093660714095
1.0316222844467673,1.0612812788610393
1.0536057557977014,1.0750200155774818
1.0566192525257623,1.096866250301572
1.0749303250418325,1.1120496144212204
1.0693049464076,1.094434760475908
1.0684451246281734,1.092824485590569
1.0696588999801127,1.094057486664641
1.0783358745998903,1.1123164634768687
1.0770731954415718,1.111075827866126
1.0831166599602828,1.1173746641556583
1.0871775603104759,1.127316190846274
1.0815481280377421,1.112858077497812
1.0797939925891948,1.1116331025012989
1.0770444588589168,1.1148324303452777
1.0759674222819078,1.1175884419595552
1.0934847317208232,1.1197877985260047
1.0895665255367804,1.1273307731102606
1.086320818254507,1.1295299907344452
1.0844771851006032,1.1296955971561884
1.0888458243195134,1.1276544734599194
1.0933534769185305,1.131379499993227
1.1032856117724963,1.1218823219931888
1.1087849147312592,1.1244719136934902
1.1320827718401192,1.1529874399942697
1.1309506919989405,1.1384024545020381
1.1309506919989405,1.1385232264707876
1.1340540613303844,1.1486997902029175
1.1403560710111273,1.1597147541878237
1.1223092205401641,1.1310814751534892
1.1304555996953478,1.1479103122690035
1.132900258044114,1.1459412407581469
1.1384473948587197,1.1492287800027505
1.1411187981746531,1.1584245821359231
1.1379587042882682,1.1553930017275902
