a2c,Mean Var
0.9535692201100024,0.8584789661506268
0.9535074824800016,0.8630552212521045
0.9431491086700019,0.8468995321016076
0.936236126880002,0.8329778743970583
0.936899496140002,0.8312930645271661
0.934955707110002,0.8291684829595661
0.937244270550002,0.8362071621891791
0.9199539709400023,0.8192260785409146
0.9068608123600018,0.8125525945783025
0.9102022241000017,0.8116461444226266
0.8936822535500022,0.7998391009539518
0.9018278716400022,0.8056631506414679
0.9009260447000017,0.7961040748409952
0.9019014878300017,0.811382970401183
0.9017980031100017,0.8223970533670701
0.901211674670002,0.8264502522497403
0.899937577700002,0.8198033212046062
0.8997299934800019,0.8325299400091057
0.9011406957200021,0.8503994677265309
0.8991615127900024,0.8464218811854035
0.8986017564600017,0.8435057616998151
0.8939653817000017,0.8367032049166081
0.8906756698100015,0.828066845196403
0.8954282851100019,0.8314332960158921
0.8950370711200019,0.8321256384800777
0.8894294181700018,0.8297254620343975
0.8823775577100017,0.8272044515529938
0.8772484974200018,0.8212727639209156
0.8834712463000014,0.8398144420904791
0.880410579610002,0.8395631721021893
0.875614262810002,0.8383875441314872
0.8649658833800021,0.8270641910758428
0.8806335357900014,0.8418395055585425
0.8765257177200021,0.8422444247014474
0.8646419060100016,0.8340778838420271
0.8633796299700017,0.8322042871569421
0.8601497723000016,0.8271263420149515
0.8606497081500022,0.83364266427056
0.8597890585400018,0.8249501067181819
0.8601934887400012,0.8241997339919082
0.8620386144000013,0.8306498126276766
0.8573229971900013,0.8201190246234931
0.852522347990001,0.8155747401171279
0.8530676739400008,0.8034644878213031
0.8523821110500006,0.8094032225451091
0.8347874759200007,0.7930543873270164
0.830453390180001,0.780799863514555
0.823984320530001,0.7773254111269647
0.8263935498600007,0.7799442834454597
0.8320690558600009,0.7836167189272163
0.8312369879400008,0.7872303744929299
0.8328284402500007,0.7986658399999649
0.8327301645200009,0.8008316985883338
0.8327301645200009,0.7989665654763285
0.8327301645200009,0.7968319635574355
0.8321038313500005,0.7944799009645449
0.8339186862400002,0.8006051949454853
0.8382519448300002,0.8057137751962887
0.8379514086399995,0.8022847731899934
0.8377098429499994,0.8010194735211494
0.8373861591999994,0.8033007231107196
0.8349919675499995,0.8013499857163118
0.8342714408399997,0.8007367829391034
0.8342890896099997,0.798211126916192
0.8372860151599997,0.804424431488538
0.8311190748099999,0.7978306562486654
0.8304719113099998,0.8002502552830363
0.8328617368100002,0.8059843557001302
0.8357370178499994,0.8114344373431266
0.8255123615599997,0.8065217746731906
0.82745793098,0.8098961030935696
0.8147869981000001,0.801454676801042
0.8019484843299998,0.7930404556822207
0.80114653654,0.796579980993648
0.7998609171899999,0.7888916440072742
0.8000237670799999,0.7865756801631354
0.7986899279500002,0.7814263884155407
0.7984052090799995,0.7783680055293434
0.7967325479599993,0.7664086583677255
0.7972451449799987,0.7681559071030298
0.7964163892299987,0.7584343586589591
0.7965993886499991,0.7597694269922415
0.799868369069999,0.7719089010401313
0.7993996591199989,0.770952474869745
0.7975213132099992,0.7563963045922018
0.7959829916799991,0.7512365938050218
0.7945746832199994,0.7464914615894996
0.7933801837099996,0.7412443405021092
0.79246559007,0.7387818737944872
0.7851116511999997,0.7359234315379404
0.7845754413399997,0.7500528922272068
0.7844884666699997,0.7554769196651862
0.7849271684599997,0.759350250419311
0.7829404156399998,0.755906468282775
0.7834819048099998,0.7584049693138872
0.7974620460699997,0.7767055363362348
0.7996641032399996,0.7792448056695318
