ppo,Mean Var
0.9077648817799986,0.7584343586589591
0.908312584949999,0.7597694269922415
0.9079312643499989,0.7719089010401313
0.9077940151499985,0.770952474869745
0.907061303919999,0.7563963045922018
0.9065601078599989,0.7512365938050218
0.9065204889799988,0.7464914615894996
0.9059828144399993,0.7412443405021092
0.9052404476699988,0.7387818737944872
0.9035067640799989,0.7359234315379404
0.9033505298999992,0.7500528922272068
0.9033412875499989,0.7554769196651862
0.903658348059999,0.759350250419311
0.9031204268399992,0.755906468282775
0.9030682660699996,0.7584049693138872
0.9074256217399999,0.7767055363362348
0.9078974906600001,0.7792448056695318
