ppo,Mean Var
1.0,0.9846360301801834
1.0017408095801563,0.981967622146821
0.9978994350795312,0.9595658335245896
0.9975860945221515,0.9684868415381532
0.9971359756993395,0.9450400190928125
0.9969774744433086,0.9496354041582586
0.9987110997325069,0.9628918393487031
0.9994778328640855,0.9624801392118673
1.0011359518539669,0.9713434019927886
0.9997660707306636,0.9742465028873483
0.9889536169210592,0.961683927577938
0.9785348936107422,0.9339064692396357
0.977556360477124,0.9328622693782291
0.9791924745871957,0.9359040043345788
0.9786917028013058,0.9318198535942962
0.9788101432507815,0.9257186658002413
0.985410385932918,0.9307668608936422
0.9847428285915161,0.927573965183625
0.9847428285915161,0.9283897554274924
0.9873085688515155,0.9467308476736248
0.9871429062353477,0.9564208838491067
0.9871429062353477,0.9438737093510491
0.9871429062353477,0.9445391862098708
0.9871429062353477,0.9428597802550297
0.9882900201447332,0.952104129607141
0.9850305914935461,0.9432677491998626
0.984691501993336,0.9351126268699245
0.984691501993336,0.9526679535398176
0.9867060310912293,0.9609937431448525
0.986334566212578,0.957182214130434
0.9894338053146184,0.9597525815486607
0.9809206810595114,0.9306244684993374
0.9802438275150325,0.9336250046161616
0.9767286698439784,0.9246960525256029
0.9756908851604296,0.9261825686627791
0.9775837531972588,0.9256342911201751
0.977087172075198,0.9082021541369771
0.9776434848336574,0.9183471036937076
0.9767769817481623,0.9080287346648388
0.9757495680018994,0.9152165683814706
0.9823126718753572,0.9278944220097693
0.9937399792207323,0.9409884644728135
0.9892529330479036,0.9395913581447388
0.9774838791769396,0.9280910313586588
0.979522069544005,0.9212969673620686
0.9614174399610391,0.9177167881231959
0.9459414475928141,0.9044540860073327
0.9403502954136473,0.918259869266333
0.9394099482778603,0.9268542876036271
0.9394099482778603,0.9216584099857051
0.9394099482778603,0.920553991448688
0.9364920413887108,0.8988457563146292
0.9408826415645837,0.9172069363387749
0.9470797209474656,0.9348787122061425
0.9343805387031704,0.9205695296223046
0.9349311275455423,0.9225315331709965
0.9392713306776912,0.919179810069174
0.9431214047825285,0.9231133354920341
0.9433840121156088,0.9219617169502342
0.9573317785229003,0.930536760608686
0.9625486914104668,0.9380706745525287
0.9759670283094948,0.9542399106308002
0.9763041349317976,0.9560532700841236
0.9677108947549979,0.9584920690564909
0.9612550685109488,0.9518809709430991
0.960293819541229,0.9573124517486151
0.9611413503682059,0.9635560276765157
0.9623567504338145,0.9661151303477912
0.9609657287883634,0.9702319352866519
0.967995528978176,0.9934301158959961
0.9661715687768164,0.9915724899875236
0.9711848219770366,1.0111878923904376
0.9743252318415824,1.012360220355741
0.9710943837604171,1.0117053481102032
0.9701463375749637,1.0134772616937535
0.9713929234324808,1.0229694657890969
0.9734543697010871,1.0230294238576578
0.9568417801296054,1.0186242745555267
0.9558849412240195,0.9597741530729328
0.9558849412240195,0.9774121815924517
0.9558849412240195,0.9805849046838866
0.9562678302844856,0.9860101841399698
0.9526357063647805,0.9781954728434963
0.9523035514981454,1.0029110956523772
0.9523035514981454,0.9976686158399354
0.9523035514981454,1.0093001875473069
0.9523035514981454,1.0174393685011385
0.9523035514981454,1.009196519530531
0.9528732719746391,1.015540719761579
0.9513991264553456,1.0160636149158209
0.951069853184033,1.0214836269185343
0.9517069170524651,1.0184285903657908
0.9481657415062705,1.0090828923848798
0.9534217599345534,1.0143697823480726
0.9608955000291921,1.013905385890329
0.9593031441455698,1.0146787154294559
0.9583325459440108,1.0123098492455043
0.942744667068946,0.9844050955586345
0.9347840730895872,0.985739845155376
0.9396829296260901,0.9861383541696568
0.9387432506585341,0.986447922709747
0.9381797769410799,0.9933830552964713
0.9351975517603004,0.9962795431316214
0.9386113026074606,1.0130905346056434
0.9381151281741527,1.024463358385304
0.9377488922204223,1.0285722380721916
0.9375796298407848,1.0269702861813448
0.9370330038041199,1.0127335075864048
0.936863493788391,1.0263281655588716
0.9365651734273847,1.0252633013644914
0.9400770029432132,1.0347577651017783
0.9440089223580328,1.0386440549539258
0.9432038124894158,1.0377481116068603
0.9538037285856443,1.0555744671744165
0.9508574973008332,1.0492843322354584
0.9446636123485467,1.0442547914007865
0.9458608509671712,1.0365564518717858
0.9438655716074186,1.0348156838242581
0.9369558487954298,1.0289265597053778
0.9392991186381612,1.0230655437390346
0.9505639898369298,1.0356993386186994
0.9493837108659521,1.0350102539978168
0.9567491843531004,1.0416051539689324
0.9680299141897893,1.0588678031986172
0.9669535467165247,1.0531272262914357
0.9609894649379974,1.0549427258782476
0.9522713973822647,1.0462572941571922
0.9515807730422932,1.0365027964373856
0.966290094752296,1.0551173968479193
0.9741721719141918,1.043108306720447
0.97700520614986,1.0555150862821359
