ddpg,Mean Var
1.0,0.9846360301801834
1.0122522567318053,0.981967622146821
0.9990172428739639,0.9595658335245896
0.9980182286924273,0.9684868415381532
1.0006321861956775,0.9450400190928125
0.9996315614675969,0.9496354041582586
1.0132761894843776,0.9628918393487031
1.0144234818790157,0.9624801392118673
1.020257780273219,0.9713434019927886
1.0179173022277552,0.9742465028873483
1.0083088829477032,0.961683927577938
0.9947272913615901,0.9339064692396357
0.9937325676959055,0.9328622693782291
1.005865768522636,0.9359040043345788
0.9990572599624552,0.9318198535942962
0.9985160075115123,0.9257186658002413
1.0075780345939556,0.9307668608936422
1.0065704587376667,0.927573965183625
1.0065704587376667,0.9283897554274924
1.023972515617361,0.9467308476736248
1.0229485463177028,0.9564208838491067
1.0229485463177028,0.9438737093510491
1.0229485463177028,0.9445391862098708
1.0229485463177028,0.9428597802550297
1.035587809288104,0.952104129607141
1.0246708279190855,0.9432677491998626
1.0236461640710506,0.9351126268699245
1.0236461640710506,0.9526679535398176
1.0396573827957059,0.9609937431448525
1.0406931757530118,0.957182214130434
1.0503895136093047,0.9597525815486607
1.0353875527748013,0.9306244684993374
1.0343521741869943,0.9336250046161616
1.006947301387284,0.9246960525256029
1.0065750422968605,0.9261825686627791
1.0128941960577704,0.9256342911201751
1.011881304915777,0.9082021541369771
1.0118657241804636,0.9183471036937076
1.0113479154856242,0.9080287346648388
1.0097785766603984,0.9152165683814706
1.0215260554697552,0.9278944220097693
1.0401406988947428,0.9409884644728135
1.037102532984022,0.9395913581447388
1.021890425758604,0.9280910313586588
1.0267416834089793,0.9212969673620686
1.0118041940577067,0.9177167881231959
0.9900687893602885,0.9044540860073327
0.9896945100472011,0.918259869266333
0.9887048239164912,0.9268542876036271
0.9887048239164912,0.9216584099857051
0.9887048239164912,0.920553991448688
0.9716921960849252,0.8988457563146292
0.9859380525760141,0.9172069363387749
1.0015631525058237,0.9348787122061425
0.9790643833026376,0.9205695296223046
0.9829182583941903,0.9225315331709965
0.9875726588191476,0.919179810069174
0.9912379411639657,0.9231133354920341
0.9898044912127939,0.9219617169502342
1.0064339472751107,0.930536760608686
1.0106090180415597,0.9380706745525287
1.0250988323306527,0.9542399106308002
1.0230431320895639,0.9560532700841236
1.0134519612521615,0.9584920690564909
1.0069363098163095,0.9518809709430991
1.0059293762289754,0.9573124517486151
1.011032618033236,0.9635560276765157
1.011901578707522,0.9661151303477912
1.0095276586559474,0.9702319352866519
1.024360703062838,0.9934301158959961
1.0227880824306665,0.9915724899875236
1.0290227567470729,1.0111878923904376
1.0285065466945826,1.012360220355741
1.0283900470150171,1.0117053481102032
1.0232243486660182,1.0134772616937535
1.0266420075748621,1.0229694657890969
1.029942427485293,1.0230294238576578
1.0030426926525293,1.0186242745555267
1.002039654733103,0.9597741530729328
1.002039654733103,0.9774121815924517
1.002039654733103,0.9805849046838866
1.0041247876483421,0.9860101841399698
0.9909405613776664,0.9781954728434963
0.9899496282840223,1.0029110956523772
0.9899496282840223,0.9976686158399354
0.9899496282840223,1.0093001875473069
0.9899496282840223,1.0174393685011385
0.9899496282840223,1.009196519530531
0.9960444482628417,1.015540719761579
0.9891909705254149,1.0160636149158209
0.988201780189828,1.0214836269185343
0.9907004472705697,1.0184285903657908
0.9802503417026376,1.0090828923848798
0.9892535782939768,1.0143697823480726
1.0010162707168435,1.013905385890329
0.9980440072357034,1.0146787154294559
1.0046308128444528,1.0123098492455043
0.9866299837962961,0.9844050955586345
0.9755182372581338,0.985739845155376
0.9832101448909616,0.9861383541696568
0.9822269402153447,0.986447922709747
0.9750877260216382,0.9933830552964713
0.9684202854221966,0.9962795431316214
0.9779823839596417,1.0130905346056434
0.9770044026706384,1.024463358385304
0.9738250574696063,1.0285722380721916
0.9728512328847627,1.0269702861813448
0.9660824424197307,1.0127335075864048
0.9651163627336535,1.0263281655588716
0.9643896517157851,1.0252633013644914
0.9764638309359847,1.0347577651017783
0.9832879250693617,1.0386440549539258
0.9802421013083754,1.0377481116068603
0.9925335137648879,1.0555744671744165
0.9886377019629774,1.0492843322354584
0.9827253233580885,1.0442547914007865
0.981645427144557,1.0365564518717858
0.9820679124026594,1.0348156838242581
0.9756196147322951,1.0289265597053778
0.9745881472945509,1.0230655437390346
0.9849873408065138,1.0356993386186994
0.984598346202403,1.0350102539978168
0.9920848429198561,1.0416051539689324
1.0036711526961621,1.0588678031986172
1.0000380244651137,1.0531272262914357
0.9963998892264662,1.0549427258782476
0.9879393232779798,1.0462572941571922
0.9898978971152601,1.0365027964373856
1.0022500307822524,1.0551173968479193
1.0087399017119703,1.043108306720447
1.0187690482001601,1.0555150862821359
1.0256104556002912,1.0475354533467058
1.0227099167838392,1.062718427712026
1.030500027164012,1.074708486195288
1.0344887691188154,1.0732427869614536
1.0347337157187757,1.0716316741710064
1.0336989879905119,1.062157513407398
1.0336989879905119,1.0609056108041661
1.0326118566110107,1.057578068076422
1.0416536727044556,1.0606624751464355
1.0406120285470228,1.050777299865898
1.0406120285470228,1.0361106398823703
1.0406120285470228,1.034048383761489
1.0406120285470228,1.022288037448721
1.0360802171686239,1.0147547270609185
1.0350441402428234,1.0047939532742822
1.0350441402428234,0.9999294401094836
1.0350441402428234,0.9962843661937048
1.0350441402428234,0.9985500392947875
1.0277683381637506,1.0468284199441307
1.0267405715260918,1.060095511813167
1.0274948350494204,1.0573085611684336
1.0269312358024416,1.0632482205800167
1.0325159089830218,1.080670787405745
1.0206077107265292,1.080518827223357
1.0084979572704136,1.072155350610946
0.9951565801265536,1.0542160853857245
0.9943476947400867,1.0612389764380123
0.9975077739627658,1.064802928592288
0.9977146427715121,1.0692007156642191
1.01180731651476,1.0707106281515766
0.9978024452350437,1.0504761643742413
1.0057043901565372,1.0592149102877602
1.012980880687505,1.0612799260920662
1.0291842716243564,1.0726575617860514
1.0329591037910282,1.073487712848027
1.0315077454221546,1.071605128140568
1.035367439377576,1.0770336838784296
1.0245597859390079,1.0769313842061425
1.0231119384858904,1.0815745659391172
1.0198116962116062,1.092979956583877
1.0171789380052387,1.105593018996828
1.019108761927396,1.1186242238837534
1.012403671808034,1.1166499422420004
1.0100488657205402,1.1142410002915528
1.020605576263219,1.109871107292479
1.0055594077880678,1.083365413883227
1.0065623774478731,1.0751409553209128
1.0049259565904438,1.0779949336429386
0.9979032483718692,1.07906002303387
0.9771854133003055,1.051477478177814
0.9761160440872012,1.046404477248894
0.9813276722877322,1.0486204592770214
0.967503683439046,1.0431174000041599
